file title,max,min,rows,columns
combustible,80.41599006972056,21.028546481448952,200,1
combustible,80.41599006972056,21.028546481448952,200,1
combustible,80.41599006972056,21.028546481448952,200,1
combustible,80.41599006972056,21.028546481448952,200,1
combustible,80.41599006972056,21.028546481448952,200,1
