rows,file title,max,min,columns
100,forest_2,9999.166990919073,0.0,1
100,forest_2,9999.166990919073,0.0,1
100,forest_2,9999.166990919073,0.0,1
100,forest_2,9999.166990919073,0.0,1
100,forest_2,9999.166990919073,0.0,1
